                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.54541,                0.35892,                 0.9216,                0.97873,                0.93336,                0.97831,                0.84169,                0.63877,                 0.3697,                0.89158,              0.0072676,              0.0072676,              0.0072676
                     72,                0.54572,                0.36249,                0.92145,                0.93578,                0.96836,                0.97571,                0.83782,                0.62819,                0.37368,                0.88389,               0.007228,               0.007228,               0.007228
                     73,                0.54172,                0.36117,                 0.9252,                0.90972,                0.97395,                0.98171,                0.84906,                0.62841,                0.35327,                0.88673,              0.0071884,              0.0071884,              0.0071884
                     74,                0.55132,                0.36421,                0.92197,                0.94376,                0.94712,                0.97321,                0.84287,                0.60043,                0.36042,                0.87799,              0.0071488,              0.0071488,              0.0071488
                     75,                0.53736,                0.35265,                0.92008,                0.94565,                0.96085,                0.97698,                0.85193,                0.61291,                0.36829,                0.87827,              0.0071092,              0.0071092,              0.0071092
                     76,                 0.5495,                0.36187,                  0.923,                 0.9624,                0.95565,                0.97555,                 0.8499,                0.60507,                0.35924,                0.87469,              0.0070696,              0.0070696,              0.0070696
                     77,                 0.5351,                0.35188,                0.91658,                0.94864,                0.97336,                0.98115,                0.84881,                0.61709,                0.34543,                0.88035,                0.00703,                0.00703,                0.00703
                     78,                0.53276,                0.35934,                0.91876,                0.93955,                0.96221,                0.97578,                0.83754,                0.60767,                0.36865,                0.87287,              0.0069904,              0.0069904,              0.0069904
                     79,                0.53411,                0.35444,                0.91759,                0.94193,                0.95522,                0.97103,                0.83183,                 0.6408,                0.38321,                0.89509,              0.0069508,              0.0069508,              0.0069508
                     80,                0.53696,                0.35331,                0.92047,                0.95301,                0.95054,                0.97851,                0.84328,                0.61286,                0.36816,                0.88511,              0.0069112,              0.0069112,              0.0069112
                     81,                0.54449,                0.35118,                0.92822,                0.94364,                0.96085,                0.97668,                0.83834,                0.62515,                0.36779,                0.88286,              0.0068716,              0.0068716,              0.0068716
                     82,                0.54593,                0.35196,                0.92321,                 0.9373,                0.95751,                 0.9788,                0.84749,                0.60629,                0.35534,                0.88483,               0.006832,               0.006832,               0.006832
