                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.56381,                 0.3762,                0.93379,                0.94639,                0.97807,                0.97558,                0.83105,                0.65143,                0.37399,                0.89427,              0.0075844,              0.0075844,              0.0075844
                     64,                0.55493,                0.36601,                  0.925,                0.94033,                0.96185,                0.97543,                0.84039,                0.63584,                0.38664,                0.88372,              0.0075448,              0.0075448,              0.0075448
                     65,                0.55735,                0.36727,                0.93164,                0.93729,                0.94032,                0.97548,                0.83227,                0.63647,                0.39844,                 0.8929,              0.0075052,              0.0075052,              0.0075052
                     66,                0.55924,                0.36714,                0.93083,                0.93483,                0.96035,                0.97897,                0.83985,                0.63671,                 0.3797,                0.88904,              0.0074656,              0.0074656,              0.0074656
                     67,                0.56238,                0.37046,                0.93248,                0.93568,                0.95195,                0.97621,                0.83851,                0.61335,                0.37715,                0.88681,               0.007426,               0.007426,               0.007426
                     68,                0.54898,                0.36084,                 0.9289,                0.95003,                0.93843,                0.97428,                0.83815,                0.62491,                0.40024,                0.89145,              0.0073864,              0.0073864,              0.0073864
                     69,                0.54341,                0.35382,                0.92458,                0.93614,                0.97203,                0.97435,                0.84027,                 0.6378,                0.38265,                0.89396,              0.0073468,              0.0073468,              0.0073468
                     70,                0.54672,                0.35451,                0.92298,                 0.9291,                 0.9728,                0.97651,                 0.8424,                0.62481,                0.38778,                0.88694,              0.0073072,              0.0073072,              0.0073072
                     71,                0.54324,                0.35136,                0.92311,                0.93417,                 0.9528,                0.97316,                0.83181,                 0.6414,                0.38551,                0.89085,              0.0072676,              0.0072676,              0.0072676
                     72,                0.54966,                0.35974,                0.92616,                0.90088,                0.96491,                0.97013,                0.83969,                0.62163,                0.40737,                0.89267,               0.007228,               0.007228,               0.007228
                     73,                0.53892,                 0.3543,                 0.9242,                0.92301,                0.97569,                0.97508,                0.84756,                0.61101,                0.39104,                0.88009,              0.0071884,              0.0071884,              0.0071884
                     74,                0.54248,                0.36069,                0.91959,                0.93444,                0.95388,                0.97362,                  0.845,                0.61388,                0.39365,                0.88248,              0.0071488,              0.0071488,              0.0071488
                     75,                0.53675,                0.35584,                0.92004,                0.95819,                0.95427,                 0.9785,                0.84077,                0.63184,                0.37192,                0.89288,              0.0071092,              0.0071092,              0.0071092
                     76,                0.54158,                 0.3494,                0.92007,                 0.9607,                0.93951,                0.97634,                0.84842,                0.61766,                0.39535,                0.87927,              0.0070696,              0.0070696,              0.0070696
                     77,                0.54294,                0.34926,                0.92287,                 0.9527,                 0.9527,                0.97314,                0.84183,                0.63524,                0.39624,                 0.8869,                0.00703,                0.00703,                0.00703
                     78,                 0.5356,                0.35228,                 0.9211,                0.96085,                0.94737,                0.97564,                0.83897,                0.64702,                0.36343,                0.89695,              0.0069904,              0.0069904,              0.0069904
                     79,                0.53751,                0.35135,                0.91929,                0.94236,                0.95846,                0.97204,                0.84019,                0.60834,                0.37265,                0.88493,              0.0069508,              0.0069508,              0.0069508
                     80,                0.53796,                0.34922,                0.91892,                0.94258,                0.96958,                0.97421,                0.83958,                0.61395,                0.38515,                0.88399,              0.0069112,              0.0069112,              0.0069112
                     81,                0.53976,                 0.3489,                0.92744,                0.93999,                0.96491,                0.97504,                0.83746,                 0.6353,                0.37999,                0.88529,              0.0068716,              0.0068716,              0.0068716
                     82,                 0.5366,                 0.3458,                0.92159,                0.95294,                0.95639,                0.97264,                0.83616,                0.61873,                0.36439,                0.88202,               0.006832,               0.006832,               0.006832
                     83,                0.52686,                0.33977,                0.91656,                0.94278,                0.95646,                0.97314,                 0.8438,                0.61072,                0.36882,                0.88131,              0.0067924,              0.0067924,              0.0067924
