                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.32092,                0.21479,                0.81839,                 0.9764,                      1,                0.99321,                0.97052,                0.29052,                0.17387,                0.80262,              0.0037036,              0.0037036,              0.0037036
                    162,                0.31604,                0.21404,                0.81623,                0.98338,                      1,                0.99082,                0.95752,                0.29535,                0.16186,                0.80472,               0.003664,               0.003664,               0.003664
                    163,                0.30676,                  0.205,                0.81048,                0.98327,                      1,                0.98739,                0.96306,                 0.2966,                0.15814,                0.80319,              0.0036244,              0.0036244,              0.0036244
                    164,                0.32043,                0.21307,                0.82018,                0.98423,                      1,                0.98918,                0.96204,                0.30055,                0.15854,                0.80361,              0.0035848,              0.0035848,              0.0035848
                    165,                0.31735,                0.20711,                0.82138,                 0.9842,                      1,                0.99455,                0.96303,                0.28877,                0.14918,                0.80248,              0.0035452,              0.0035452,              0.0035452
                    166,                0.31316,                0.21001,                0.81323,                0.98432,                      1,                0.99231,                0.97023,                 0.2923,                0.15362,                0.80467,              0.0035056,              0.0035056,              0.0035056
                    167,                0.31135,                0.20535,                0.81806,                0.98424,                      1,                0.99455,                0.96662,                0.29021,                0.15488,                 0.8024,               0.003466,               0.003466,               0.003466
                    168,                0.32441,                0.21791,                0.81416,                0.98419,                      1,                0.99455,                0.96858,                0.28897,                  0.163,                0.80058,              0.0034264,              0.0034264,              0.0034264
                    169,                0.31111,                0.20761,                0.82129,                0.97059,                      1,                0.98031,                0.95188,                0.30409,                0.17125,                0.80379,              0.0033868,              0.0033868,              0.0033868
                    170,                0.31828,                0.21227,                0.81878,                0.98414,                      1,                0.98948,                0.96416,                0.29051,                0.15837,                0.80153,              0.0033472,              0.0033472,              0.0033472
                    171,                 0.3089,                0.20729,                0.82441,                0.98427,                      1,                0.99485,                0.97636,                0.27556,                0.14562,                0.80019,              0.0033076,              0.0033076,              0.0033076
                    172,                 0.3009,                0.20044,                0.81362,                0.98483,                      1,                  0.995,                0.97919,                0.28668,                0.15045,                0.80161,               0.003268,               0.003268,               0.003268
                    173,                0.30652,                0.20051,                0.81124,                0.98426,                      1,                0.99396,                0.96945,                0.28614,                0.15237,                0.80131,              0.0032284,              0.0032284,              0.0032284
                    174,                0.30665,                0.20663,                0.81582,                 0.9843,                      1,                0.99455,                0.97371,                0.28957,                0.15531,                0.80275,              0.0031888,              0.0031888,              0.0031888
                    175,                 0.3116,                0.20641,                0.81522,                0.98424,                      1,                0.99455,                 0.9763,                0.28682,                0.14903,                0.80182,              0.0031492,              0.0031492,              0.0031492
                    176,                0.30451,                 0.2018,                0.81811,                0.99164,                      1,                  0.995,                0.97646,                 0.2851,                0.14199,                0.80144,              0.0031096,              0.0031096,              0.0031096
                    177,                0.29491,                0.19606,                0.81565,                0.99886,                      1,                  0.995,                0.97478,                0.28086,                0.13929,                0.80109,                0.00307,                0.00307,                0.00307
                    178,                0.29865,                0.20496,                0.81933,                 0.9989,                      1,                  0.995,                0.97628,                0.28324,                0.13993,                0.80277,              0.0030304,              0.0030304,              0.0030304
                    179,                0.29809,                0.20081,                0.80596,                 0.9991,                      1,                  0.995,                0.97388,                0.28009,                0.13962,                0.80171,              0.0029908,              0.0029908,              0.0029908
                    180,                 0.3039,                0.20248,                0.81287,                0.99925,                      1,                  0.995,                0.97214,                0.28844,                0.14359,                0.80295,              0.0029512,              0.0029512,              0.0029512
                    181,                0.29744,                0.19924,                0.80869,                0.99869,                      1,                  0.995,                0.96563,                0.28882,                0.14418,                 0.8022,              0.0029116,              0.0029116,              0.0029116
                    182,                0.29851,                 0.2014,                  0.812,                0.99778,                      1,                  0.995,                0.97235,                0.28524,                0.14594,                0.80096,               0.002872,               0.002872,               0.002872
                    183,                0.30347,                0.20428,                0.81334,                      1,                0.99909,                  0.995,                0.97127,                0.28495,                0.16901,                 0.7995,              0.0028324,              0.0028324,              0.0028324
                    184,                0.30523,                0.20752,                0.81703,                      1,                0.99891,                  0.995,                0.96973,                0.28977,                0.16988,                0.79748,              0.0027928,              0.0027928,              0.0027928
                    185,                 0.2992,                0.20006,                 0.8163,                      1,                0.99907,                  0.995,                0.96985,                0.28754,                0.15883,                0.79836,              0.0027532,              0.0027532,              0.0027532
                    186,                0.29414,                0.19473,                0.81105,                0.99839,                      1,                  0.995,                0.96655,                0.28717,                0.14109,                 0.8007,              0.0027136,              0.0027136,              0.0027136
                    187,                0.29501,                0.19871,                0.80977,                 0.9985,                      1,                  0.995,                0.97084,                0.29109,                0.14558,                0.80122,               0.002674,               0.002674,               0.002674
                    188,                0.29444,                0.19647,                0.81321,                0.99836,                      1,                  0.995,                0.97329,                0.28424,                0.14521,                 0.8018,              0.0026344,              0.0026344,              0.0026344
                    189,                0.29329,                0.19355,                0.80892,                0.99863,                      1,                  0.995,                 0.9694,                 0.2798,                0.14364,                0.80117,              0.0025948,              0.0025948,              0.0025948
                    190,                0.29129,                0.19345,                0.81254,                0.99897,                      1,                  0.995,                0.97352,                0.28269,                0.14311,                0.80022,              0.0025552,              0.0025552,              0.0025552
                    191,                0.30052,                0.19589,                0.81185,                0.99941,                      1,                  0.995,                0.97065,                 0.2915,                0.14793,                0.80166,              0.0025156,              0.0025156,              0.0025156
                    192,                0.28818,                0.19122,                0.81554,                0.99943,                      1,                  0.995,                0.97505,                0.29044,                0.14845,                0.80179,               0.002476,               0.002476,               0.002476
                    193,                0.28722,                0.18818,                0.82408,                0.99952,                      1,                  0.995,                0.96866,                0.29327,                0.15045,                0.80118,              0.0024364,              0.0024364,              0.0024364
                    194,                0.28243,                0.19044,                0.80644,                0.98428,                      1,                0.99455,                0.96617,                0.29099,                0.15159,                0.80224,              0.0023968,              0.0023968,              0.0023968
                    195,                0.27872,                0.18896,                 0.8119,                0.99725,                      1,                  0.995,                0.97311,                0.28708,                0.14292,                0.80242,              0.0023572,              0.0023572,              0.0023572
                    196,                0.28475,                 0.1933,                0.81559,                0.99932,                      1,                  0.995,                0.97576,                0.28776,                0.14066,                0.80168,              0.0023176,              0.0023176,              0.0023176
                    197,                0.27813,                0.18915,                0.81138,                0.99965,                      1,                  0.995,                0.97019,                0.29334,                0.14169,                0.80273,               0.002278,               0.002278,               0.002278
                    198,                0.27526,                0.18169,                0.80916,                0.98507,                      1,                0.99485,                0.96548,                0.29827,                 0.1521,                0.80348,              0.0022384,              0.0022384,              0.0022384
                    199,                 0.2845,                0.18961,                0.80866,                0.98507,                      1,                0.99455,                0.96849,                 0.2947,                0.15513,                0.80227,              0.0021988,              0.0021988,              0.0021988
                    200,                0.28989,                0.19277,                0.80929,                0.98443,                      1,                0.99455,                0.96825,                0.29599,                0.15468,                0.80209,              0.0021592,              0.0021592,              0.0021592
                    201,                0.27561,                0.18246,                0.80735,                0.98507,                      1,                0.99485,                0.97255,                0.29518,                0.15305,                0.80117,              0.0021196,              0.0021196,              0.0021196
                    202,                0.27484,                0.18693,                0.81068,                0.98507,                      1,                0.99485,                0.97372,                 0.2932,                0.15366,                0.80011,                0.00208,                0.00208,                0.00208
                    203,                0.27467,                0.18689,                0.79962,                0.98507,                      1,                0.99485,                0.97168,                0.29364,                0.17101,                0.80053,              0.0020404,              0.0020404,              0.0020404
                    204,                0.28062,                 0.1876,                0.80474,                0.98507,                      1,                0.99485,                0.96912,                0.29692,                0.16066,                0.80134,              0.0020008,              0.0020008,              0.0020008
                    205,                0.28339,                0.18885,                0.80932,                0.98507,                      1,                0.99485,                0.96701,                0.29428,                0.15424,                0.80208,              0.0019612,              0.0019612,              0.0019612
                    206,                0.27645,                0.18399,                0.80751,                0.98507,                      1,                0.99455,                 0.9657,                0.29552,                0.14954,                0.80324,              0.0019216,              0.0019216,              0.0019216
                    207,                0.26338,                0.17583,                0.80594,                0.98507,                      1,                0.99485,                0.97153,                0.29609,                0.14431,                0.80311,               0.001882,               0.001882,               0.001882
                    208,                0.27013,                0.18027,                0.80365,                      1,                0.99972,                  0.995,                0.96503,                0.29385,                0.14961,                0.80119,              0.0018424,              0.0018424,              0.0018424
                    209,                0.27705,                 0.1846,                0.81577,                      1,                0.99925,                  0.995,                0.96676,                0.29256,                 0.1489,                0.80197,              0.0018028,              0.0018028,              0.0018028
                    210,                0.26065,                0.17628,                 0.8015,                0.98507,                      1,                0.99485,                0.96559,                0.28754,                0.14587,                0.80221,              0.0017632,              0.0017632,              0.0017632
                    211,                0.26168,                 0.1733,                0.81112,                0.98507,                      1,                0.99485,                0.96464,                0.28913,                 0.1486,                0.80202,              0.0017236,              0.0017236,              0.0017236
                    212,                0.26634,                0.17803,                0.80859,                0.98507,                      1,                0.99455,                0.96934,                0.28753,                0.15273,                0.80331,               0.001684,               0.001684,               0.001684
                    213,                0.26829,                0.18158,                0.80625,                0.98507,                      1,                0.99455,                0.97012,                 0.2903,                0.14424,                0.80323,              0.0016444,              0.0016444,              0.0016444
                    214,                0.27271,                 0.1851,                0.80519,                0.98507,                      1,                0.99455,                0.96862,                0.29208,                0.14808,                0.80323,              0.0016048,              0.0016048,              0.0016048
                    215,                0.26399,                0.17712,                0.80697,                0.98507,                      1,                0.99485,                 0.9695,                0.29148,                0.14286,                0.80285,              0.0015652,              0.0015652,              0.0015652
                    216,                0.26826,                0.17838,                0.80705,                      1,                0.99884,                  0.995,                 0.9666,                0.29303,                0.14431,                0.80339,              0.0015256,              0.0015256,              0.0015256
                    217,                0.26017,                0.17125,                0.80746,                      1,                0.99876,                  0.995,                0.96952,                0.29161,                0.14204,                0.80326,               0.001486,               0.001486,               0.001486
                    218,                0.26158,                0.17568,                0.80067,                0.99954,                      1,                  0.995,                0.96964,                0.29026,                0.14273,                0.80293,              0.0014464,              0.0014464,              0.0014464
                    219,                0.26313,                 0.1752,                0.81198,                0.99857,                      1,                  0.995,                0.96729,                0.29057,                0.14104,                0.80323,              0.0014068,              0.0014068,              0.0014068
                    220,                0.26115,                0.17341,                0.81184,                0.99812,                      1,                  0.995,                0.96555,                0.28916,                0.14232,                0.80277,              0.0013672,              0.0013672,              0.0013672
                    221,                 0.2642,                0.17339,                0.80997,                      1,                0.99538,                  0.995,                0.96741,                0.28795,                0.14586,                0.80239,              0.0013276,              0.0013276,              0.0013276
                    222,                0.25414,                0.16599,                 0.8127,                0.98507,                      1,                0.99485,                 0.9645,                0.29314,                0.14867,                  0.803,               0.001288,               0.001288,               0.001288
