                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.56569,                0.38333,                0.93133,                 0.9507,                 0.9619,                0.97615,                0.83205,                0.64948,                 0.3787,                0.89384,              0.0009197,              0.0009197,              0.0009197
                     93,                 0.5757,                0.38392,                0.92593,                0.92435,                0.93026,                0.97224,                0.82395,                0.65451,                0.41353,                0.90168,             0.00091405,             0.00091405,             0.00091405
                     94,                0.58085,                0.38234,                0.93275,                0.92812,                0.96508,                 0.9797,                0.83712,                0.64239,                0.39104,                0.88432,             0.00090839,             0.00090839,             0.00090839
                     95,                0.55221,                0.36994,                0.91589,                0.93525,                0.96043,                0.97651,                0.84095,                0.63664,                0.40109,                0.88828,             0.00090273,             0.00090273,             0.00090273
                     96,                0.55524,                0.37728,                0.92818,                0.94797,                0.97293,                0.98355,                0.83705,                0.64741,                0.37857,                0.90023,             0.00089707,             0.00089707,             0.00089707
                     97,                0.57915,                0.38877,                0.93521,                0.95378,                0.95893,                0.97841,                 0.8344,                0.64843,                0.38395,                0.90247,             0.00089141,             0.00089141,             0.00089141
                     98,                 0.5732,                0.38269,                0.93369,                0.93538,                0.96868,                0.97678,                0.83685,                0.64127,                 0.3932,                0.89627,             0.00088575,             0.00088575,             0.00088575
                     99,                0.55638,                0.37364,                0.92537,                0.94099,                0.95795,                0.97479,                0.83342,                0.63919,                0.39583,                0.89552,             0.00088009,             0.00088009,             0.00088009
                    100,                0.53945,                0.36795,                0.91895,                0.93321,                 0.9737,                0.97585,                0.82892,                0.63181,                0.38202,                0.89103,             0.00087443,             0.00087443,             0.00087443
                    101,                0.54067,                0.36351,                0.92199,                0.94359,                0.94737,                0.97302,                0.83817,                0.62244,                  0.403,                0.89894,             0.00086877,             0.00086877,             0.00086877
                    102,                0.56476,                0.38193,                0.93628,                0.95544,                 0.9386,                0.97573,                0.83156,                0.64363,                0.42803,                0.89601,             0.00086312,             0.00086312,             0.00086312
                    103,                0.56707,                0.36969,                0.92793,                0.93627,                0.95911,                0.97945,                0.83547,                0.64639,                0.38118,                0.89853,             0.00085746,             0.00085746,             0.00085746
                    104,                0.56542,                0.37623,                0.92426,                0.95166,                0.95612,                 0.9799,                0.85498,                0.60881,                0.38278,                0.86932,              0.0008518,              0.0008518,              0.0008518
                    105,                0.54674,                0.36685,                0.92847,                0.93662,                 0.9693,                0.97264,                0.83967,                0.62007,                0.41967,                0.87456,             0.00084614,             0.00084614,             0.00084614
                    106,                0.54895,                0.36943,                0.92268,                0.96542,                0.94711,                0.97449,                0.84491,                0.62611,                0.39641,                0.88219,             0.00084048,             0.00084048,             0.00084048
                    107,                0.53666,                0.38184,                0.91878,                0.93371,                0.97807,                0.98053,                0.83929,                0.62479,                0.38299,                0.88195,             0.00083482,             0.00083482,             0.00083482
                    108,                 0.5669,                0.37943,                 0.9336,                 0.9106,                0.96863,                0.97534,                 0.8183,                0.68126,                0.41728,                 0.9206,             0.00082916,             0.00082916,             0.00082916
                    109,                0.55292,                0.36394,                0.91739,                0.91917,                0.96783,                0.97653,                0.84011,                0.60918,                 0.3938,                0.87682,              0.0008235,              0.0008235,              0.0008235
                    110,                0.53964,                 0.3545,                0.91582,                0.92356,                0.97401,                0.97601,                0.83467,                0.62547,                0.39964,                 0.8837,             0.00081785,             0.00081785,             0.00081785
                    111,                0.55493,                0.36783,                0.93203,                0.94248,                 0.9693,                0.97982,                 0.8318,                0.62163,                0.39141,                0.88171,             0.00081219,             0.00081219,             0.00081219
                    112,                0.52779,                0.36589,                0.91562,                0.93324,                0.95827,                0.97221,                0.82817,                0.62052,                0.39537,                 0.8792,             0.00080653,             0.00080653,             0.00080653
                    113,                0.53868,                0.35364,                0.91636,                 0.9154,                 0.9713,                0.97054,                0.83415,                0.62036,                0.38107,                0.88521,             0.00080087,             0.00080087,             0.00080087
                    114,                0.51997,                0.35172,                 0.9113,                 0.9295,                0.97216,                0.97199,                0.83252,                0.64521,                0.37419,                0.89645,             0.00079521,             0.00079521,             0.00079521
                    115,                0.52445,                 0.3561,                0.91189,                0.93463,                0.95614,                 0.9718,                0.82559,                0.64587,                  0.413,                0.89694,             0.00078955,             0.00078955,             0.00078955
                    116,                0.56949,                0.37009,                0.93625,                0.92719,                0.97207,                0.97358,                0.83911,                0.62537,                0.42561,                0.88191,             0.00078389,             0.00078389,             0.00078389
                    117,                0.54043,                0.35478,                0.92058,                0.95292,                 0.9531,                0.96977,                0.83854,                0.62162,                0.39634,                0.89045,             0.00077823,             0.00077823,             0.00077823
                    118,                0.53431,                0.34956,                0.91503,                0.96428,                0.93394,                0.96973,                0.83958,                0.62416,                0.38354,                0.88213,             0.00077257,             0.00077257,             0.00077257
